month,Elegibilidad,Vulnerability_Category,Demographics.HH.Head,Demographics.Language,Demographics.Profiles,Demographics.Documentation,Needs_and_Coping.BasicNeeds,Needs_and_Coping.Housing,Needs_and_Coping.Neg.mechanism,Needs_and_Coping.Dependency,OficinaACNUR,NumIntegrantes,dependencyCategory,FemaleHeadedHousehold,CuidadorSolo,HablaEspanol,Analfabeta_si,ScoreCOMAR_PIL,ScoreIntenciones,ScoreDuplicidad,Demographics_Score,NeedsandCoping_Score,Vulnerability_Score,FinalScore,EligibilityTarget
2024-06,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,3.251728045,1.0,1.776038647,1.0,1.790108696,1.0,sotap,3,low,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,24.2379543,12.01413641,3.056776721,36.645465393518094,EXCLUSION
2024-04,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.0,2.117608696,2.580217391,1.738466184,sotap,4,average,jefatura_masculina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,-500,8.975915299,27.07165714,3.022741649,35.46523337081478,EXCLUSION
2023-09,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.564135978,1.0,2.117608696,1.0,1.043888889,sotap,4,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.975239986,7.858894815,2.33766702,11.709154904947953,INCLUSION
2023-10,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,2.580217391,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,9.580889352,2.267401085,9.272566751763287,EXCLUSION
2024-04,No Elegible por Intenciones,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,10.02735341,2.547037866,18.969432379149907,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.0,1.0,fupal,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,3.815111519,2.10647915,3.692337415207061,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,21.88512181,2.610810239,21.18083670503239,EXCLUSION
2024-04,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.738466184,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,30.44211729,3.116810651,38.727228742727625,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Baja,1.0,1.0,3.251728045,1.0,1.0,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,11.51832969,10.02735341,2.622715074,21.59366420766668,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.043888889,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,26.85846924,2.949114914,32.912105216863374,EXCLUSION
2023-08,Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,-500,0,8.975915299,10.02735341,2.547037866,18.969432379149907,INCLUSION
2024-04,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,2.580217391,1.043888889,fomon,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,10.07114734,2.281084107,9.74704774745146,EXCLUSION
2023-08,No Elegible,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.776038647,1.498900966,1.0,1.0,sotap,1,low,,,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,3.741369748,9.93697889,2.388704659,13.478967740201298,EXCLUSION
2023-09,Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.043888889,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,17.46888676,22.50821784,3.148177581,39.81493388651453,INCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,1.0,2.051104816,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.609317356,26.18890898,2.927660413,32.16813549794806,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,2.580217391,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,16.59309681,2.46311067,16.059114361557388,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,6.061858428,2.169185496,5.866781761928531,EXCLUSION
2023-10,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.0,1.0,futij,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,3.815111519,2.10647915,3.692337415207061,EXCLUSION
2024-01,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_ningun_adulto,adultos_uno_mas_analfabeta,,0,0,11.51832969,21.88512181,2.953663487,33.06983776278628,EXCLUSION
2024-03,Lista de Reserva,Vulnerabilidad Severa,2.700708215,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,2,complete,jefatura_femenina,si,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,20.97871872,32.12448674,3.521039349,52.74452349934838,EXCLUSION
2024-02,Lista de Reserva,Vulnerabilidad Baja,1.0,2.051104816,1.0,1.0,1.0,1.0,1.0,1.0,sotap,5,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,6.609317356,0.0,2.196732164,6.8220117978334365,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Elevada,2.700708215,1.0,3.251728045,1.0,1.776038647,2.117608696,2.580217391,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,24.2379543,27.40879931,3.486439293,51.54471264673319,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.700708215,2.051104816,3.251728045,1.0,1.0,2.117608696,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,35.61565687,7.392265486,3.266448403,43.916179314128506,EXCLUSION
2023-12,Elegible,Vulnerabilidad Elevada,2.700708215,1.525552408,1.249197356,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,17.00620089,17.10850297,2.983700152,34.111411676763524,INCLUSION
2024-05,No Elegible,Vulnerabilidad Severa,2.700708215,1.525552408,3.251728045,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,0.0,0,0,30.67858802,26.18890898,3.644103496,57.01197936118624,EXCLUSION
2024-02,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,2.544987923,foten,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,44.04383881,3.428755821,49.5444324087312,EXCLUSION
2023-11,Lista de Reserva,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.0,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,20.97871872,21.88512181,3.235260316,42.83467157216072,EXCLUSION
2023-06,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,foten,3,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-02,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.564135978,1.776038647,2.823478261,2.580217391,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,14.01324416,32.85812825,3.334181668,46.26492519509971,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-02,Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.823478261,1.790108696,1.043888889,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,-500,0,11.51832969,26.85846924,3.092468817,37.88313789914145,INCLUSION
2024-04,Lista de Reserva,Vulnerabilidad Elevada,1.0,2.051104816,1.0,1.0,1.776038647,2.117608696,2.580217391,1.0,sotap,4,complete,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.609317356,27.40879931,2.961707356,33.34876853723833,EXCLUSION
2024-02,No Elegible,Vulnerabilidad Moderada,1.0,1.0,2.578385269,1.0,1.776038647,1.498900966,1.790108696,1.043888889,fupal,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,0.0,0,0,8.975915299,17.68003002,2.760622842,26.375838203163497,EXCLUSION
2024-01,No Elegible,Vulnerabilidad Baja,1.0,1.0,3.251728045,1.0,1.0,1.498900966,1.0,1.043888889,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,11.51832969,4.243121443,2.461278087,15.995574609596703,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.043888889,fomon,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,0.0,0,0,6.702282231,26.85846924,2.949114914,32.912105216863374,EXCLUSION
2024-05,Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.249197356,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,11.93561888,32.12448674,3.251863502,43.41040766339734,INCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.0,1.0,1.790108696,1.043888889,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,6.061858428,2.368684842,12.78475013740434,EXCLUSION
2023-10,Elegible,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,32.85812825,3.184241129,41.06549005402387,INCLUSION
2023-06,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.043888889,sotap,7,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,6.061858428,2.169185496,5.866781761928531,EXCLUSION
2023-06,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,3.741369748,26.18890898,2.842293421,29.20789446797501,EXCLUSION
2024-05,No Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,4,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,-500,11.51832969,32.12448674,3.23944252,42.97968968997395,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Moderada,2.700708215,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,9.472088355,28.09152966,3.065975156,36.9644257743638,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,3,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,32.85812825,3.116564434,38.71868920026256,EXCLUSION
2024-07,No Elegible,Vulnerabilidad Severa,2.700708215,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.043888889,futij,3,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,24.2379543,32.85812825,3.63852919,56.81867673211505,EXCLUSION
2024-05,Elegible,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.043888889,foten,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,32.85812825,3.184241129,41.06549005402387,INCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,3,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,-500.0,0,0,9.472088355,26.18890898,3.012873318,35.123033330466875,EXCLUSION
2024-01,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-05,Elegible,Vulnerabilidad Elevada,1.599560907,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.043888889,foten,2,low,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,4.186184624,32.85812825,3.041670568,36.1216210561717,INCLUSION
2023-08,No Elegible,Vulnerabilidad Moderada,2.070141643,1.0,2.578385269,1.0,1.0,1.498900966,1.790108696,1.043888889,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,17.46888676,10.52243148,2.813656206,28.214862117365684,EXCLUSION
2024-04,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.0,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,0.0,2.267176041,9.26476922923712,EXCLUSION
2024-05,No Elegible por Duplicidad,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,3.251728045,1.0,1.0,2.117608696,2.580217391,1.043888889,foten,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,24.2379543,19.54126117,3.266857566,43.93035975161653,EXCLUSION
2024-02,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,2.128271955,1.0,1.498900966,1.790108696,1.043888889,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,28.0817378,10.52243148,3.129557084,39.16924531668392,EXCLUSION
2023-11,No Elegible,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,17.68003002,2.692946147,24.029037349402188,EXCLUSION
2023-12,No Elegible por Intenciones,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,2.117608696,1.0,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,7.392265486,2.206316944,7.154374990395034,EXCLUSION
2024-01,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,0.0,5.614422911,2.156697643,5.433745167301109,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,1,low,,,espanol_ningun_adulto,adultos_ninguno_analfabeta,0.0,0,0,0.0,28.09152966,2.784030087,27.18751614401154,EXCLUSION
2023-12,Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,3,low,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,0.0,26.18890898,2.730928248,25.34612370011462,INCLUSION
2024-01,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.0,fupal,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,32.12448674,2.896589272,31.09068863222006,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,3.815111519,2.10647915,3.692337415207061,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.564135978,1.0,1.0,1.0,1.0,sotap,2,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.975239986,0.0,2.118326527,4.103167183989466,EXCLUSION
2023-10,Elegible,Vulnerabilidad Elevada,1.0,1.525552408,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,8,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,13.7168894,26.18890898,3.139223567,39.50443631789602,INCLUSION
2024-03,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.043888889,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,-500,0,0.0,17.68003002,2.493446802,17.11106897392638,INCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.0,foten,3,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,20.97871872,26.18890898,3.355378326,46.99995856724294,EXCLUSION
2024-01,Elegible por Proceso Acelerado,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,0.0,0.0,2.0,0.0,INCLUSION
2024-05,Elegible,Vulnerabilidad Moderada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,17.78726377,2.763615719,26.47962106385475,INCLUSION
2024-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,5,high,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,32.85812825,3.116564434,38.71868920026256,EXCLUSION
2024-02,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,futij,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,-500,0,0.0,21.88512181,2.610810239,21.18083670503239,INCLUSION
2023-08,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sotap,5,high,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,0.0,2.0,0.0,EXCLUSION
2024-07,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,2.578385269,1.0,1.776038647,1.0,1.790108696,1.0,sotap,1,low,,,espanol_ningun_adulto,adultos_ninguno_analfabeta,-500.0,0,0,13.7168894,12.01413641,2.743607939,25.785822103971192,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,2,average,jefatura_femenina,si,espanol_ningun_adulto,adultos_ninguno_analfabeta,0.0,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,fusal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.741369748,21.88512181,2.722175411,25.04260747289278,EXCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.249197356,1.0,1.0,1.0,1.0,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,1.921713018,0.0,2.057201484,1.983555664632258,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,0.0,26.85846924,2.749615568,25.99413684138756,EXCLUSION
2023-11,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,5,high,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,9.472088355,26.18890898,3.012873318,35.123033330466875,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,21.88512181,2.610810239,21.18083670503239,EXCLUSION
2024-02,Elegible,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.0,1.0,1.0,1.0,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.741369748,0.0,2.111365173,3.861770767860388,INCLUSION
2023-08,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,500.0,0,0,0.0,0.0,2.0,0.0,INCLUSION
2023-08,Elegible,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.0,fupal,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,20.97871872,26.18890898,3.355378326,46.99995856724294,INCLUSION
2023-10,Elegible,Vulnerabilidad Severa,2.700708215,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,1,low,,,espanol_ningun_adulto,adultos_uno_mas_analfabeta,0.0,0,0,24.2379543,32.85812825,3.63852919,56.81867673211505,INCLUSION
2023-09,No Elegible,Vulnerabilidad Severa,2.700708215,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.0,fupal,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,24.2379543,32.12448674,3.618053373,56.108644539548365,EXCLUSION
2023-12,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,500.0,0,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2024-07,No Elegible,Vulnerabilidad Severa,2.700708215,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,2.544987923,sotap,2,complete,jefatura_femenina,si,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,20.97871872,37.06714366,3.658988111,57.52812077700585,EXCLUSION
2023-10,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.776038647,1.498900966,1.790108696,2.544987923,,2,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,20.97871872,31.0340229,3.490604678,51.689151876183416,EXCLUSION
2023-06,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,3.815111519,2.373655191,12.95710664444418,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Elevada,1.0,2.051104816,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,7,high,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,17.3510839,21.88512181,3.127280564,39.090295836018285,EXCLUSION
2024-01,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,0.0,5.614422911,2.156697643,5.433745167301109,INCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,0.0,2.0,0.0,EXCLUSION
2024-06,Lista de Reserva,Vulnerabilidad Elevada,2.700708215,1.0,3.251728045,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,3,complete,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,24.2379543,21.88512181,3.33227434,46.19879261236069,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.0,1.0,1.790108696,1.043888889,fusal,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,6.061858428,2.368684842,12.78475013740434,EXCLUSION
2023-10,No Elegible,Vulnerabilidad Elevada,2.700708215,2.051104816,2.578385269,1.0,1.0,1.0,1.0,1.0,sotap,3,low,jefatura_masculina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,31.71522481,0.0,2.944031657,32.73585245961061,EXCLUSION
